"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2007-08",102.0653,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2007-09",102.1726,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2007-10",102.3185,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2007-11",102.3294,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2007-12",102.0696,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-01",101.6711,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-02",101.3012,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-03",101.0679,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-04",100.8982,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-05",100.6695,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-06",100.2784,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-07",99.76723,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-08",99.18295,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-09",98.55448,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-10",97.94421,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-11",97.43293,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-12",97.08687,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-01",96.82554,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-02",96.56145,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-03",96.25496,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-04",95.97193,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-05",95.84651,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-06",96.02039,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-07",96.42448,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-08",97.01693,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-09",97.79096,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-10",98.59423,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-11",99.24333,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-12",99.6089,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-01",99.85501,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-02",100.1993,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-03",100.7927,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-04",101.5006,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-05",102.1192,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-06",102.4765,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-07",102.6229,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-08",102.5955,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-09",102.3925,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-10",102.1224,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-11",101.894,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-12",101.7738,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-01",101.702,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-02",101.5875,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-03",101.3536,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-04",101.0275,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-05",100.6341,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-06",100.1816,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.71484,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.28725,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.94701,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.68396,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-11",98.51143,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-12",98.47081,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-01",98.5456,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-02",98.75149,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-03",99.11098,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-04",99.49694,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-05",99.73838,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-06",99.69971,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-07",99.5046,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-08",99.30592,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-09",99.21208,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.21703,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.31384,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-12",99.50957,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-01",99.74817,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-02",99.97074,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.1328,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.2377,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.2813,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.2542,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.2054,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.1943,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.266,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.388,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.5204,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.6371,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.7348,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.8119,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.8647,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.9055,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.9407,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.9616,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.94,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.8205,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.5553,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.2363,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.98594,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.90124,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.92942,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.0079,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.0911,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.1278,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.0468,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.78954,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.46104,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.19543,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.0934,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.0965,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.13403,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-12",99.16476,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-01",99.18436,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.20138,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.22469,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.25327,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.28454,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.31734,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-07",99.35236,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-08",99.39483,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-09",99.45509,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-10",99.54176,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-11",99.67303,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-12",99.86164,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.0553,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.1809,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.1846,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.1385,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.1394,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.2576,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.4373,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.6027,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.7011,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.7618,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-11",100.8283,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.9291,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.0425,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.1273,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.142,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.0914,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.9685,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.7614,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.5319,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-08",100.3587,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-09",100.302,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.3125,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.3303,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.3177,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.2836,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.2463,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.2178,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.1905,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.1474,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.0691,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-07",99.95838,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-08",99.81665,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-09",99.65359,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-10",99.52756,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-11",99.51112,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-12",99.6198,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-01",99.631,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.19917,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-03",98.06844,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-04",96.72824,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-05",95.86038,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-06",95.99547,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-07",96.69711,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-08",97.41681,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-09",97.78224,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-10",97.86759,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-11",97.80839,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-12",97.69647,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-01",97.61945,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-02",97.68112,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-03",97.98693,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-04",98.49079,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-05",99.17995,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-06",100.0618,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-07",100.9655,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-08",101.661,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-09",101.9573,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-10",102.0073,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-11",101.9735,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2000-01",102.4262,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2000-02",102.3969,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2000-03",102.4958,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2000-04",102.6383,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2000-05",102.6382,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2000-06",102.4908,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2000-07",102.2815,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2000-08",101.9689,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2000-09",101.8072,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2000-10",102.021,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2000-11",102.3912,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2000-12",102.7993,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2001-01",103.0088,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2001-02",102.8944,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2001-03",102.5964,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2001-04",102.2102,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2001-05",101.7207,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2001-06",101.2972,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2001-07",100.9338,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2001-08",100.6297,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2001-09",100.4496,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2001-10",100.4944,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2001-11",100.6861,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2001-12",100.8756,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2002-01",101.0143,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2002-02",101.1166,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2002-03",101.2124,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2002-04",101.3354,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2002-05",101.5488,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2002-06",101.5189,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2002-07",101.3031,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2002-08",101.1064,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2002-09",100.9814,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2002-10",100.9345,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2002-11",100.8687,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2002-12",100.6908,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2003-01",100.3169,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2003-02",99.88058,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2003-03",99.56057,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2003-04",99.50163,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2003-05",99.52772,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2003-06",99.56503,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2003-07",99.58551,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2003-08",99.59994,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2003-09",99.57672,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2003-10",99.51848,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2003-11",99.51565,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2003-12",99.65298,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-01",99.92142,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-02",100.0807,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-03",100.0888,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-04",99.97258,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-05",99.97198,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-06",100.049,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-07",100.2223,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-08",100.4597,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-09",100.6261,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-10",100.5799,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-11",100.3709,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-12",100.1951,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-01",100.088,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-02",100.1007,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-03",100.0426,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-04",99.77242,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-05",99.49891,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-06",99.53513,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-07",99.60137,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-08",99.75969,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-09",99.71054,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-10",99.24122,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-11",98.91202,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-12",98.94813,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-01",99.14416,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-02",99.31339,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-03",99.45576,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-04",99.58863,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-05",99.4224,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-06",99.35007,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-07",99.55167,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-08",99.76331,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-09",99.98563,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-10",100.2418,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-11",100.3248,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-12",100.2694,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-01",100.2693,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-02",100.4287,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-03",100.7326,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-04",101.2207,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-05",101.8051,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-06",102.0245,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-07",101.8558,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-08",101.4337,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-09",100.9462,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-10",100.4806,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-11",99.93479,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-12",99.39127,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-01",98.8141,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-02",98.47088,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-03",98.17518,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-04",97.78146,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-05",97.26844,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-06",96.73842,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-07",96.50562,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-08",96.53417,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-09",96.64052,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-10",96.73796,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-11",96.91224,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-12",96.83879,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-01",96.73084,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-02",96.62417,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-03",96.72768,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-04",97.13578,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-05",97.54283,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-06",97.83611,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-07",97.96178,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-08",98.0866,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-09",98.56332,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-10",99.16877,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-11",99.68892,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-12",99.95044,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-01",100.0286,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-02",99.80372,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.42911,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-04",99.00981,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-05",98.6133,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-06",98.38531,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-07",98.3701,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-08",98.49567,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-09",98.58901,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-10",98.7662,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-11",98.88409,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-12",98.69675,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-01",98.43532,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-02",98.23698,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-03",98.07265,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-04",97.9454,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-05",97.96366,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-06",97.92258,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-07",97.71035,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-08",97.28864,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-09",96.96552,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-10",96.75543,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-11",96.45963,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-12",96.42228,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-01",96.76456,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-02",97.39168,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-03",98.07523,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.49352,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.73106,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.61757,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.18819,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-08",97.7363,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-09",97.21143,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-10",96.85324,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-11",96.74565,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-12",96.78062,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-01",96.76584,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-02",96.69299,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-03",96.50992,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-04",96.28452,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-05",96.08438,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-06",96.23256,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-07",96.74934,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-08",97.3557,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-09",97.68464,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-10",97.64548,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-11",97.42867,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-12",97.45385,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-01",97.58571,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-02",97.68509,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-03",97.71986,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-04",97.63515,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-05",97.531,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-06",97.47398,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-07",97.51037,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-08",97.51085,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-09",97.46777,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-10",97.52502,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-11",97.77841,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-12",98.15776,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-01",98.53754,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-02",98.87318,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.06404,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.13343,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.06805,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.02167,
