geoName,redfin,year
New Hampshire,31,2010-05-31
New Jersey,9,2010-05-31
New Mexico,0,2010-05-31
New York,13,2010-05-31
North Carolina,0,2010-05-31
North Dakota,0,2010-05-31
Ohio,4,2010-05-31
Oklahoma,0,2010-05-31
Oregon,20,2010-05-31
Pennsylvania,14,2010-05-31
Rhode Island,0,2010-05-31
South Carolina,0,2010-05-31
South Dakota,0,2010-05-31
Tennessee,10,2010-05-31
Texas,7,2010-05-31
Utah,0,2010-05-31
Vermont,28,2010-05-31
Virginia,11,2010-05-31
Washington,62,2010-05-31
West Virginia,0,2010-05-31
Wisconsin,0,2010-05-31
Wyoming,0,2010-05-31
Alabama,0,2010-06-30
Alaska,0,2010-06-30
Arizona,7,2010-06-30
Arkansas,0,2010-06-30
California,81,2010-06-30
Colorado,21,2010-06-30
Connecticut,0,2010-06-30
Delaware,0,2010-06-30
District of Columbia,72,2010-06-30
Florida,0,2010-06-30
Georgia,21,2010-06-30
Hawaii,0,2010-06-30
Idaho,0,2010-06-30
Illinois,35,2010-06-30
Indiana,0,2010-06-30
Iowa,0,2010-06-30
Kansas,0,2010-06-30
Kentucky,0,2010-06-30
Louisiana,0,2010-06-30
Maine,0,2010-06-30
Maryland,57,2010-06-30
Massachusetts,47,2010-06-30
Michigan,6,2010-06-30
Minnesota,0,2010-06-30
Mississippi,0,2010-06-30
Missouri,11,2010-06-30
Montana,0,2010-06-30
Nebraska,0,2010-06-30
Nevada,0,2010-06-30
New Hampshire,0,2010-06-30
New Jersey,3,2010-06-30
New Mexico,0,2010-06-30
New York,20,2010-06-30
North Carolina,5,2010-06-30
North Dakota,0,2010-06-30
Ohio,4,2010-06-30
Oklahoma,0,2010-06-30
Oregon,11,2010-06-30
Pennsylvania,4,2010-06-30
Rhode Island,0,2010-06-30
South Carolina,0,2010-06-30
South Dakota,0,2010-06-30
Tennessee,20,2010-06-30
Texas,4,2010-06-30
Utah,0,2010-06-30
Vermont,0,2010-06-30
Virginia,11,2010-06-30
Washington,100,2010-06-30
West Virginia,0,2010-06-30
Wisconsin,0,2010-06-30
Wyoming,0,2010-06-30
Alabama,0,2010-07-31
Alaska,39,2010-07-31
Arizona,16,2010-07-31
Arkansas,0,2010-07-31
California,50,2010-07-31
Colorado,12,2010-07-31
Connecticut,9,2010-07-31
Delaware,0,2010-07-31
District of Columbia,51,2010-07-31
Florida,8,2010-07-31
Georgia,12,2010-07-31
Hawaii,0,2010-07-31
Idaho,39,2010-07-31
Illinois,26,2010-07-31
Indiana,11,2010-07-31
Iowa,0,2010-07-31
Kansas,0,2010-07-31
Kentucky,0,2010-07-31
Louisiana,0,2010-07-31
Maine,30,2010-07-31
Maryland,83,2010-07-31
Massachusetts,34,2010-07-31
Michigan,0,2010-07-31
Minnesota,6,2010-07-31
Mississippi,0,2010-07-31
Missouri,5,2010-07-31
Montana,0,2010-07-31
Nebraska,0,2010-07-31
Nevada,0,2010-07-31
New Hampshire,0,2010-07-31
New Jersey,8,2010-07-31
New Mexico,0,2010-07-31
New York,13,2010-07-31
North Carolina,0,2010-07-31
North Dakota,0,2010-07-31
Ohio,0,2010-07-31
Oklahoma,0,2010-07-31
Oregon,9,2010-07-31
Pennsylvania,6,2010-07-31
Rhode Island,0,2010-07-31
South Carolina,0,2010-07-31
South Dakota,0,2010-07-31
Tennessee,0,2010-07-31
Texas,11,2010-07-31
Utah,0,2010-07-31
Vermont,0,2010-07-31
Virginia,11,2010-07-31
Washington,100,2010-07-31
West Virginia,0,2010-07-31
Wisconsin,0,2010-07-31
Wyoming,0,2010-07-31
Alabama,14,2010-08-31
Alaska,0,2010-08-31
Arizona,12,2010-08-31
Arkansas,0,2010-08-31
California,90,2010-08-31
Colorado,0,2010-08-31
Connecticut,0,2010-08-31
Delaware,0,2010-08-31
District of Columbia,33,2010-08-31
Florida,4,2010-08-31
Georgia,0,2010-08-31
Hawaii,0,2010-08-31
Idaho,0,2010-08-31
Illinois,47,2010-08-31
Indiana,21,2010-08-31
Iowa,0,2010-08-31
Kansas,0,2010-08-31
Kentucky,0,2010-08-31
Louisiana,0,2010-08-31
Maine,0,2010-08-31
Maryland,85,2010-08-31
Massachusetts,27,2010-08-31
Michigan,11,2010-08-31
Minnesota,6,2010-08-31
Mississippi,0,2010-08-31
Missouri,16,2010-08-31
Montana,0,2010-08-31
Nebraska,0,2010-08-31
Nevada,16,2010-08-31
New Hampshire,29,2010-08-31
New Jersey,15,2010-08-31
New Mexico,0,2010-08-31
New York,8,2010-08-31
North Carolina,8,2010-08-31
North Dakota,0,2010-08-31
Ohio,0,2010-08-31
Oklahoma,0,2010-08-31
Oregon,30,2010-08-31
Pennsylvania,3,2010-08-31
Rhode Island,0,2010-08-31
South Carolina,0,2010-08-31
South Dakota,0,2010-08-31
Tennessee,0,2010-08-31
Texas,15,2010-08-31
Utah,0,2010-08-31
Vermont,0,2010-08-31
Virginia,6,2010-08-31
Washington,100,2010-08-31
West Virginia,0,2010-08-31
Wisconsin,0,2010-08-31
Wyoming,0,2010-08-31
Alabama,14,2010-09-30
Alaska,0,2010-09-30
Arizona,12,2010-09-30
Arkansas,0,2010-09-30
California,66,2010-09-30
Colorado,12,2010-09-30
Connecticut,0,2010-09-30
Delaware,0,2010-09-30
District of Columbia,47,2010-09-30
Florida,6,2010-09-30
Georgia,9,2010-09-30
Hawaii,25,2010-09-30
Idaho,0,2010-09-30
Illinois,31,2010-09-30
Indiana,11,2010-09-30
Iowa,0,2010-09-30
Kansas,15,2010-09-30
Kentucky,13,2010-09-30
Louisiana,0,2010-09-30
Maine,0,2010-09-30
Maryland,71,2010-09-30
Massachusetts,19,2010-09-30
Michigan,5,2010-09-30
Minnesota,0,2010-09-30
Mississippi,0,2010-09-30
Missouri,16,2010-09-30
Montana,68,2010-09-30
Nebraska,0,2010-09-30
Nevada,16,2010-09-30
New Hampshire,27,2010-09-30
New Jersey,6,2010-09-30
New Mexico,0,2010-09-30
New York,3,2010-09-30
North Carolina,0,2010-09-30
North Dakota,0,2010-09-30
Ohio,7,2010-09-30
Oklahoma,0,2010-09-30
Oregon,28,2010-09-30
Pennsylvania,16,2010-09-30
Rhode Island,0,2010-09-30
South Carolina,0,2010-09-30
South Dakota,0,2010-09-30
Tennessee,0,2010-09-30
Texas,4,2010-09-30
Utah,0,2010-09-30
Vermont,0,2010-09-30
Virginia,9,2010-09-30
Washington,100,2010-09-30
West Virginia,0,2010-09-30
Wisconsin,0,2010-09-30
Wyoming,67,2010-09-30
Alabama,0,2010-10-31
Alaska,0,2010-10-31
Arizona,0,2010-10-31
Arkansas,0,2010-10-31
California,82,2010-10-31
Colorado,15,2010-10-31
Connecticut,0,2010-10-31
Delaware,0,2010-10-31
District of Columbia,73,2010-10-31
Florida,5,2010-10-31
Georgia,11,2010-10-31
Hawaii,31,2010-10-31
Idaho,0,2010-10-31
Illinois,39,2010-10-31
Indiana,13,2010-10-31
Iowa,0,2010-10-31
Kansas,19,2010-10-31
Kentucky,0,2010-10-31
Louisiana,0,2010-10-31
Maine,0,2010-10-31
Maryland,100,2010-10-31
Massachusetts,21,2010-10-31
Michigan,6,2010-10-31
Minnesota,0,2010-10-31
Mississippi,0,2010-10-31
Missouri,13,2010-10-31
Montana,0,2010-10-31
Nebraska,0,2010-10-31
Nevada,0,2010-10-31
New Hampshire,0,2010-10-31
New Jersey,11,2010-10-31
New Mexico,0,2010-10-31
New York,8,2010-10-31
North Carolina,0,2010-10-31
North Dakota,0,2010-10-31
Ohio,9,2010-10-31
Oklahoma,0,2010-10-31
Oregon,22,2010-10-31
Pennsylvania,0,2010-10-31
Rhode Island,0,2010-10-31
South Carolina,0,2010-10-31
South Dakota,0,2010-10-31
Tennessee,32,2010-10-31
Texas,16,2010-10-31
Utah,21,2010-10-31
Vermont,0,2010-10-31
Virginia,7,2010-10-31
Washington,96,2010-10-31
West Virginia,0,2010-10-31
Wisconsin,0,2010-10-31
Wyoming,0,2010-10-31
Alabama,0,2010-11-30
Alaska,0,2010-11-30
Arizona,13,2010-11-30
Arkansas,0,2010-11-30
California,25,2010-11-30
Colorado,5,2010-11-30
Connecticut,0,2010-11-30
Delaware,0,2010-11-30
District of Columbia,21,2010-11-30
Florida,2,2010-11-30
Georgia,3,2010-11-30
Hawaii,22,2010-11-30
Idaho,0,2010-11-30
Illinois,4,2010-11-30
Indiana,0,2010-11-30
Iowa,0,2010-11-30
Kansas,7,2010-11-30
Kentucky,5,2010-11-30
Louisiana,0,2010-11-30
Maine,0,2010-11-30
Maryland,19,2010-11-30
Massachusetts,7,2010-11-30
Michigan,2,2010-11-30
Minnesota,3,2010-11-30
Mississippi,0,2010-11-30
Missouri,2,2010-11-30
Montana,0,2010-11-30
Nebraska,0,2010-11-30
Nevada,14,2010-11-30
New Hampshire,0,2010-11-30
New Jersey,3,2010-11-30
New Mexico,0,2010-11-30
New York,4,2010-11-30
North Carolina,0,2010-11-30
North Dakota,0,2010-11-30
Ohio,0,2010-11-30
Oklahoma,0,2010-11-30
Oregon,4,2010-11-30
Pennsylvania,0,2010-11-30
Rhode Island,0,2010-11-30
South Carolina,0,2010-11-30
South Dakota,0,2010-11-30
Tennessee,0,2010-11-30
Texas,2,2010-11-30
Utah,0,2010-11-30
Vermont,0,2010-11-30
Virginia,2,2010-11-30
Washington,34,2010-11-30
West Virginia,0,2010-11-30
Wisconsin,0,2010-11-30
Wyoming,100,2010-11-30
Alabama,7,2010-12-31
Alaska,0,2010-12-31
Arizona,11,2010-12-31
Arkansas,0,2010-12-31
California,100,2010-12-31
Colorado,0,2010-12-31
Connecticut,6,2010-12-31
Delaware,0,2010-12-31
District of Columbia,64,2010-12-31
Florida,3,2010-12-31
Georgia,4,2010-12-31
Hawaii,0,2010-12-31
Idaho,0,2010-12-31
Illinois,27,2010-12-31
Indiana,0,2010-12-31
Iowa,0,2010-12-31
Kansas,0,2010-12-31
Kentucky,0,2010-12-31
Louisiana,0,2010-12-31
Maine,0,2010-12-31
Maryland,50,2010-12-31
Massachusetts,35,2010-12-31
Michigan,0,2010-12-31
Minnesota,7,2010-12-31
Mississippi,0,2010-12-31
Missouri,0,2010-12-31
Montana,0,2010-12-31
Nebraska,0,2010-12-31
Nevada,30,2010-12-31
New Hampshire,0,2010-12-31
New Jersey,0,2010-12-31
New Mexico,0,2010-12-31
New York,15,2010-12-31
North Carolina,9,2010-12-31
North Dakota,0,2010-12-31
Ohio,4,2010-12-31
Oklahoma,0,2010-12-31
Oregon,25,2010-12-31
Pennsylvania,4,2010-12-31
Rhode Island,0,2010-12-31
South Carolina,0,2010-12-31
South Dakota,0,2010-12-31
Tennessee,0,2010-12-31
Texas,5,2010-12-31
Utah,0,2010-12-31
Vermont,0,2010-12-31
Virginia,50,2010-12-31
Washington,95,2010-12-31
West Virginia,0,2010-12-31
Wisconsin,0,2010-12-31
Wyoming,59,2010-12-31
Alabama,0,2011-01-31
Alaska,0,2011-01-31
Arizona,18,2011-01-31
Arkansas,0,2011-01-31
California,100,2011-01-31
Colorado,9,2011-01-31
Connecticut,5,2011-01-31
Delaware,0,2011-01-31
District of Columbia,49,2011-01-31
Florida,4,2011-01-31
Georgia,13,2011-01-31
Hawaii,14,2011-01-31
Idaho,0,2011-01-31
Illinois,27,2011-01-31
Indiana,0,2011-01-31
Iowa,0,2011-01-31
Kansas,8,2011-01-31
Kentucky,0,2011-01-31
Louisiana,0,2011-01-31
Maine,0,2011-01-31
Maryland,54,2011-01-31
Massachusetts,24,2011-01-31
Michigan,0,2011-01-31
Minnesota,3,2011-01-31
Mississippi,0,2011-01-31
Missouri,0,2011-01-31
Montana,25,2011-01-31
Nebraska,0,2011-01-31
Nevada,9,2011-01-31
New Hampshire,0,2011-01-31
New Jersey,0,2011-01-31
New Mexico,0,2011-01-31
New York,8,2011-01-31
North Carolina,2,2011-01-31
North Dakota,0,2011-01-31
Ohio,4,2011-01-31
Oklahoma,0,2011-01-31
Oregon,26,2011-01-31
Pennsylvania,2,2011-01-31
Rhode Island,0,2011-01-31
South Carolina,0,2011-01-31
South Dakota,0,2011-01-31
Tennessee,0,2011-01-31
Texas,7,2011-01-31
Utah,0,2011-01-31
Vermont,0,2011-01-31
Virginia,53,2011-01-31
Washington,85,2011-01-31
West Virginia,0,2011-01-31
Wisconsin,0,2011-01-31
Wyoming,0,2011-01-31
Alabama,0,2011-02-28
Alaska,0,2011-02-28
Arizona,29,2011-02-28
Arkansas,0,2011-02-28
California,100,2011-02-28
Colorado,9,2011-02-28
Connecticut,4,2011-02-28
Delaware,20,2011-02-28
District of Columbia,57,2011-02-28
Florida,4,2011-02-28
Georgia,10,2011-02-28
Hawaii,0,2011-02-28
Idaho,0,2011-02-28
Illinois,26,2011-02-28
Indiana,0,2011-02-28
Iowa,6,2011-02-28
Kansas,0,2011-02-28
Kentucky,10,2011-02-28
Louisiana,0,2011-02-28
Maine,0,2011-02-28
Maryland,57,2011-02-28
Massachusetts,22,2011-02-28
Michigan,2,2011-02-28
Minnesota,2,2011-02-28
Mississippi,0,2011-02-28
Missouri,6,2011-02-28
Montana,19,2011-02-28
Nebraska,0,2011-02-28
Nevada,14,2011-02-28
New Hampshire,31,2011-02-28
New Jersey,5,2011-02-28
New Mexico,0,2011-02-28
New York,10,2011-02-28
North Carolina,3,2011-02-28
North Dakota,0,2011-02-28
Ohio,3,2011-02-28
Oklahoma,6,2011-02-28
Oregon,36,2011-02-28
Pennsylvania,1,2011-02-28
Rhode Island,0,2011-02-28
South Carolina,0,2011-02-28
South Dakota,0,2011-02-28
Tennessee,0,2011-02-28
Texas,3,2011-02-28
Utah,0,2011-02-28
Vermont,0,2011-02-28
Virginia,33,2011-02-28
Washington,90,2011-02-28
West Virginia,12,2011-02-28
Wisconsin,0,2011-02-28
Wyoming,0,2011-02-28
Alabama,0,2011-03-31
Alaska,0,2011-03-31
Arizona,23,2011-03-31
Arkansas,0,2011-03-31
California,100,2011-03-31
Colorado,7,2011-03-31
Connecticut,4,2011-03-31
Delaware,0,2011-03-31
District of Columbia,73,2011-03-31
Florida,3,2011-03-31
Georgia,5,2011-03-31
Hawaii,11,2011-03-31
Idaho,0,2011-03-31
Illinois,38,2011-03-31
Indiana,3,2011-03-31
Iowa,0,2011-03-31
Kansas,0,2011-03-31
Kentucky,0,2011-03-31
Louisiana,0,2011-03-31
Maine,0,2011-03-31
Maryland,64,2011-03-31
Massachusetts,29,2011-03-31
Michigan,0,2011-03-31
Minnesota,4,2011-03-31
Mississippi,0,2011-03-31
Missouri,0,2011-03-31
Montana,0,2011-03-31
Nebraska,0,2011-03-31
Nevada,14,2011-03-31
New Hampshire,0,2011-03-31
New Jersey,0,2011-03-31
New Mexico,0,2011-03-31
New York,8,2011-03-31
North Carolina,5,2011-03-31
North Dakota,0,2011-03-31
Ohio,3,2011-03-31
Oklahoma,0,2011-03-31
Oregon,37,2011-03-31
Pennsylvania,0,2011-03-31
Rhode Island,0,2011-03-31
South Carolina,0,2011-03-31
South Dakota,0,2011-03-31
Tennessee,3,2011-03-31
Texas,3,2011-03-31
Utah,6,2011-03-31
Vermont,0,2011-03-31
Virginia,31,2011-03-31
Washington,67,2011-03-31
West Virginia,0,2011-03-31
Wisconsin,3,2011-03-31
Wyoming,0,2011-03-31
Alabama,11,2011-04-30
Alaska,0,2011-04-30
Arizona,9,2011-04-30
Arkansas,0,2011-04-30
California,94,2011-04-30
Colorado,2,2011-04-30
Connecticut,12,2011-04-30
Delaware,0,2011-04-30
District of Columbia,47,2011-04-30
Florida,2,2011-04-30
Georgia,7,2011-04-30
Hawaii,0,2011-04-30
Idaho,13,2011-04-30
Illinois,34,2011-04-30
Indiana,0,2011-04-30
Iowa,0,2011-04-30
Kansas,6,2011-04-30
Kentucky,5,2011-04-30
Louisiana,0,2011-04-30
Maine,0,2011-04-30
Maryland,59,2011-04-30
Massachusetts,25,2011-04-30
Michigan,0,2011-04-30
Minnesota,0,2011-04-30
Mississippi,0,2011-04-30
Missouri,0,2011-04-30
Montana,0,2011-04-30
Nebraska,0,2011-04-30
Nevada,14,2011-04-30
New Hampshire,0,2011-04-30
New Jersey,2,2011-04-30
New Mexico,12,2011-04-30
New York,6,2011-04-30
North Carolina,2,2011-04-30
North Dakota,0,2011-04-30
Ohio,3,2011-04-30
Oklahoma,0,2011-04-30
Oregon,31,2011-04-30
Pennsylvania,1,2011-04-30
Rhode Island,0,2011-04-30
South Carolina,0,2011-04-30
South Dakota,0,2011-04-30
Tennessee,7,2011-04-30
Texas,4,2011-04-30
Utah,0,2011-04-30
Vermont,0,2011-04-30
Virginia,45,2011-04-30
Washington,100,2011-04-30
West Virginia,0,2011-04-30
Wisconsin,3,2011-04-30
Wyoming,0,2011-04-30
Alabama,0,2011-05-31
Alaska,0,2011-05-31
Arizona,17,2011-05-31
Arkansas,10,2011-05-31
California,99,2011-05-31
Colorado,10,2011-05-31
Connecticut,4,2011-05-31
Delaware,23,2011-05-31
District of Columbia,50,2011-05-31
Florida,2,2011-05-31
Georgia,8,2011-05-31
Hawaii,12,2011-05-31
Idaho,0,2011-05-31
Illinois,31,2011-05-31
Indiana,4,2011-05-31
Iowa,7,2011-05-31
Kansas,0,2011-05-31
Kentucky,6,2011-05-31
Louisiana,0,2011-05-31
Maine,0,2011-05-31
Maryland,38,2011-05-31
Massachusetts,36,2011-05-31
Michigan,3,2011-05-31
Minnesota,2,2011-05-31
Mississippi,0,2011-05-31
Missouri,0,2011-05-31
Montana,0,2011-05-31
Nebraska,0,2011-05-31
Nevada,43,2011-05-31
New Hampshire,0,2011-05-31
New Jersey,3,2011-05-31
New Mexico,0,2011-05-31
New York,8,2011-05-31
North Carolina,3,2011-05-31
North Dakota,0,2011-05-31
Ohio,3,2011-05-31
Oklahoma,7,2011-05-31
Oregon,25,2011-05-31
Pennsylvania,1,2011-05-31
Rhode Island,0,2011-05-31
South Carolina,0,2011-05-31
South Dakota,0,2011-05-31
Tennessee,0,2011-05-31
Texas,6,2011-05-31
Utah,0,2011-05-31
Vermont,0,2011-05-31
Virginia,34,2011-05-31
Washington,100,2011-05-31
West Virginia,0,2011-05-31
Wisconsin,0,2011-05-31
Wyoming,0,2011-05-31
Alabama,0,2011-06-30
Alaska,23,2011-06-30
Arizona,13,2011-06-30
Arkansas,0,2011-06-30
California,100,2011-06-30
Colorado,17,2011-06-30
Connecticut,9,2011-06-30
Delaware,0,2011-06-30
District of Columbia,40,2011-06-30
Florida,0,2011-06-30
Georgia,5,2011-06-30
Hawaii,0,2011-06-30
Idaho,0,2011-06-30
Illinois,33,2011-06-30
Indiana,4,2011-06-30
Iowa,8,2011-06-30
Kansas,14,2011-06-30
Kentucky,0,2011-06-30
Louisiana,0,2011-06-30
Maine,14,2011-06-30
Maryland,68,2011-06-30
Massachusetts,24,2011-06-30
Michigan,2,2011-06-30
Minnesota,7,2011-06-30
Mississippi,0,2011-06-30
Missouri,0,2011-06-30
Montana,0,2011-06-30
Nebraska,0,2011-06-30
Nevada,15,2011-06-30
New Hampshire,0,2011-06-30
New Jersey,3,2011-06-30
New Mexico,0,2011-06-30
New York,11,2011-06-30
North Carolina,0,2011-06-30
North Dakota,0,2011-06-30
Ohio,2,2011-06-30
Oklahoma,0,2011-06-30
Oregon,23,2011-06-30
Pennsylvania,4,2011-06-30
Rhode Island,0,2011-06-30
South Carolina,5,2011-06-30
South Dakota,0,2011-06-30
Tennessee,0,2011-06-30
Texas,8,2011-06-30
Utah,0,2011-06-30
Vermont,0,2011-06-30
Virginia,34,2011-06-30
Washington,79,2011-06-30
West Virginia,17,2011-06-30
Wisconsin,0,2011-06-30
Wyoming,51,2011-06-30
Alabama,0,2011-07-31
Alaska,0,2011-07-31
Arizona,25,2011-07-31
Arkansas,0,2011-07-31
California,100,2011-07-31
Colorado,7,2011-07-31
Connecticut,9,2011-07-31
Delaware,0,2011-07-31
District of Columbia,39,2011-07-31
Florida,3,2011-07-31
Georgia,6,2011-07-31
Hawaii,0,2011-07-31
Idaho,0,2011-07-31
Illinois,39,2011-07-31
Indiana,7,2011-07-31
Iowa,6,2011-07-31
Kansas,0,2011-07-31
Kentucky,0,2011-07-31
Louisiana,0,2011-07-31
Maine,0,2011-07-31
Maryland,53,2011-07-31
Massachusetts,34,2011-07-31
Michigan,2,2011-07-31
Minnesota,2,2011-07-31
Mississippi,0,2011-07-31
Missouri,0,2011-07-31
Montana,0,2011-07-31
Nebraska,9,2011-07-31
Nevada,7,2011-07-31
New Hampshire,0,2011-07-31
New Jersey,5,2011-07-31
New Mexico,0,2011-07-31
New York,11,2011-07-31
North Carolina,6,2011-07-31
North Dakota,0,2011-07-31
Ohio,0,2011-07-31
Oklahoma,5,2011-07-31
Oregon,53,2011-07-31
Pennsylvania,4,2011-07-31
Rhode Island,28,2011-07-31
South Carolina,0,2011-07-31
South Dakota,0,2011-07-31
Tennessee,3,2011-07-31
Texas,4,2011-07-31
Utah,6,2011-07-31
Vermont,0,2011-07-31
Virginia,30,2011-07-31
Washington,99,2011-07-31
West Virginia,16,2011-07-31
Wisconsin,6,2011-07-31
Wyoming,0,2011-07-31
Alabama,0,2011-08-31
Alaska,0,2011-08-31
Arizona,10,2011-08-31
Arkansas,0,2011-08-31
California,63,2011-08-31
Colorado,4,2011-08-31
Connecticut,3,2011-08-31
Delaware,0,2011-08-31
District of Columbia,35,2011-08-31
Florida,0,2011-08-31
Georgia,7,2011-08-31
Hawaii,18,2011-08-31
Idaho,11,2011-08-31
Illinois,27,2011-08-31
Indiana,0,2011-08-31
Iowa,5,2011-08-31
Kansas,5,2011-08-31
Kentucky,4,2011-08-31
Louisiana,0,2011-08-31
Maine,0,2011-08-31
Maryland,55,2011-08-31
Massachusetts,21,2011-08-31
Michigan,3,2011-08-31
Minnesota,12,2011-08-31
Mississippi,0,2011-08-31
Missouri,0,2011-08-31
Montana,0,2011-08-31
Nebraska,0,2011-08-31
Nevada,6,2011-08-31
New Hampshire,0,2011-08-31
New Jersey,3,2011-08-31
New Mexico,0,2011-08-31
New York,8,2011-08-31
North Carolina,4,2011-08-31
North Dakota,0,2011-08-31
Ohio,2,2011-08-31
Oklahoma,4,2011-08-31
Oregon,52,2011-08-31
Pennsylvania,2,2011-08-31
Rhode Island,11,2011-08-31
South Carolina,4,2011-08-31
South Dakota,0,2011-08-31
Tennessee,3,2011-08-31
Texas,3,2011-08-31
Utah,0,2011-08-31
Vermont,0,2011-08-31
Virginia,14,2011-08-31
Washington,100,2011-08-31
West Virginia,0,2011-08-31
Wisconsin,0,2011-08-31
Wyoming,0,2011-08-31
Alabama,0,2011-09-30
Alaska,0,2011-09-30
Arizona,18,2011-09-30
Arkansas,12,2011-09-30
California,100,2011-09-30
Colorado,0,2011-09-30
Connecticut,15,2011-09-30
Delaware,0,2011-09-30
District of Columbia,52,2011-09-30
Florida,5,2011-09-30
Georgia,8,2011-09-30
Hawaii,0,2011-09-30
Idaho,16,2011-09-30
Illinois,50,2011-09-30
Indiana,4,2011-09-30
Iowa,0,2011-09-30
Kansas,15,2011-09-30
Kentucky,0,2011-09-30
Louisiana,7,2011-09-30
Maine,0,2011-09-30
Maryland,42,2011-09-30
Massachusetts,57,2011-09-30
Michigan,2,2011-09-30
Minnesota,0,2011-09-30
Mississippi,13,2011-09-30
Missouri,0,2011-09-30
Montana,0,2011-09-30
Nebraska,0,2011-09-30
Nevada,18,2011-09-30
New Hampshire,0,2011-09-30
New Jersey,10,2011-09-30
New Mexico,0,2011-09-30
New York,10,2011-09-30
North Carolina,0,2011-09-30
North Dakota,34,2011-09-30
Ohio,2,2011-09-30
Oklahoma,7,2011-09-30
Oregon,52,2011-09-30
Pennsylvania,6,2011-09-30
Rhode Island,17,2011-09-30
South Carolina,0,2011-09-30
South Dakota,0,2011-09-30
Tennessee,0,2011-09-30
Texas,6,2011-09-30
Utah,0,2011-09-30
Vermont,0,2011-09-30
Virginia,43,2011-09-30
Washington,71,2011-09-30
West Virginia,0,2011-09-30
Wisconsin,8,2011-09-30
Wyoming,0,2011-09-30
Alabama,6,2011-10-31
Alaska,0,2011-10-31
Arizona,14,2011-10-31
Arkansas,11,2011-10-31
California,100,2011-10-31
Colorado,6,2011-10-31
Connecticut,5,2011-10-31
Delaware,0,2011-10-31
District of Columbia,49,2011-10-31
Florida,3,2011-10-31
Georgia,6,2011-10-31
Hawaii,0,2011-10-31
Idaho,0,2011-10-31
Illinois,24,2011-10-31
Indiana,7,2011-10-31
Iowa,7,2011-10-31
Kansas,0,2011-10-31
Kentucky,0,2011-10-31
Louisiana,6,2011-10-31
Maine,0,2011-10-31
Maryland,33,2011-10-31
Massachusetts,26,2011-10-31
Michigan,2,2011-10-31
Minnesota,3,2011-10-31
Mississippi,0,2011-10-31
Missouri,0,2011-10-31
Montana,0,2011-10-31
Nebraska,0,2011-10-31
Nevada,23,2011-10-31
New Hampshire,0,2011-10-31
New Jersey,0,2011-10-31
New Mexico,13,2011-10-31
New York,8,2011-10-31
North Carolina,2,2011-10-31
North Dakota,0,2011-10-31
Ohio,3,2011-10-31
Oklahoma,0,2011-10-31
Oregon,50,2011-10-31
Pennsylvania,3,2011-10-31
Rhode Island,0,2011-10-31
South Carolina,0,2011-10-31
South Dakota,0,2011-10-31
Tennessee,7,2011-10-31
Texas,6,2011-10-31
Utah,0,2011-10-31
Vermont,0,2011-10-31
Virginia,23,2011-10-31
Washington,91,2011-10-31
West Virginia,17,2011-10-31
Wisconsin,3,2011-10-31
Wyoming,0,2011-10-31
Alabama,0,2011-11-30
Alaska,0,2011-11-30
Arizona,27,2011-11-30
Arkansas,0,2011-11-30
California,100,2011-11-30
Colorado,8,2011-11-30
Connecticut,0,2011-11-30
Delaware,0,2011-11-30
District of Columbia,39,2011-11-30
Florida,1,2011-11-30
Georgia,7,2011-11-30
Hawaii,13,2011-11-30
Idaho,0,2011-11-30
Illinois,36,2011-11-30
Indiana,4,2011-11-30
Iowa,0,2011-11-30
Kansas,0,2011-11-30
Kentucky,4,2011-11-30
Louisiana,6,2011-11-30
Maine,0,2011-11-30
Maryland,58,2011-11-30
Massachusetts,28,2011-11-30
Michigan,6,2011-11-30
Minnesota,3,2011-11-30
Mississippi,0,2011-11-30
Missouri,0,2011-11-30
Montana,0,2011-11-30
Nebraska,0,2011-11-30
Nevada,22,2011-11-30
New Hampshire,12,2011-11-30
New Jersey,2,2011-11-30
New Mexico,0,2011-11-30
New York,12,2011-11-30
North Carolina,4,2011-11-30
North Dakota,0,2011-11-30
Ohio,3,2011-11-30
Oklahoma,7,2011-11-30
Oregon,40,2011-11-30
Pennsylvania,7,2011-11-30
Rhode Island,0,2011-11-30
South Carolina,0,2011-11-30
South Dakota,0,2011-11-30
Tennessee,4,2011-11-30
Texas,4,2011-11-30
Utah,14,2011-11-30
Vermont,0,2011-11-30
Virginia,36,2011-11-30
Washington,81,2011-11-30
West Virginia,0,2011-11-30
Wisconsin,0,2011-11-30
Wyoming,0,2011-11-30
Alabama,0,2011-12-31
Alaska,0,2011-12-31
Arizona,15,2011-12-31
Arkansas,0,2011-12-31
California,97,2011-12-31
Colorado,12,2011-12-31
Connecticut,0,2011-12-31
Delaware,18,2011-12-31
District of Columbia,59,2011-12-31
Florida,4,2011-12-31
Georgia,8,2011-12-31
Hawaii,9,2011-12-31
Idaho,0,2011-12-31
Illinois,38,2011-12-31
Indiana,0,2011-12-31
Iowa,0,2011-12-31
Kansas,0,2011-12-31
Kentucky,6,2011-12-31
Louisiana,0,2011-12-31
Maine,0,2011-12-31
Maryland,42,2011-12-31
Massachusetts,28,2011-12-31
Michigan,0,2011-12-31
Minnesota,4,2011-12-31
Mississippi,0,2011-12-31
Missouri,7,2011-12-31
Montana,34,2011-12-31
Nebraska,0,2011-12-31
Nevada,18,2011-12-31
New Hampshire,9,2011-12-31
