geoName,Lending,year
Rhode Island,0,2019-01-31
South Carolina,0,2019-01-31
South Dakota,0,2019-01-31
Tennessee,14,2019-01-31
Texas,6,2019-01-31
Utah,28,2019-01-31
Vermont,0,2019-01-31
Virginia,9,2019-01-31
Washington,11,2019-01-31
West Virginia,0,2019-01-31
Wisconsin,0,2019-01-31
Wyoming,0,2019-01-31
Alabama,19,2019-02-28
Alaska,0,2019-02-28
Arizona,0,2019-02-28
Arkansas,0,2019-02-28
California,5,2019-02-28
Colorado,12,2019-02-28
Connecticut,19,2019-02-28
Delaware,83,2019-02-28
District of Columbia,0,2019-02-28
Florida,0,2019-02-28
Georgia,7,2019-02-28
Hawaii,0,2019-02-28
Idaho,0,2019-02-28
Illinois,5,2019-02-28
Indiana,13,2019-02-28
Iowa,0,2019-02-28
Kansas,30,2019-02-28
Kentucky,0,2019-02-28
Louisiana,100,2019-02-28
Maine,0,2019-02-28
Maryland,0,2019-02-28
Massachusetts,0,2019-02-28
Michigan,0,2019-02-28
Minnesota,0,2019-02-28
Mississippi,0,2019-02-28
Missouri,0,2019-02-28
Montana,0,2019-02-28
Nebraska,0,2019-02-28
Nevada,24,2019-02-28
New Hampshire,0,2019-02-28
New Jersey,0,2019-02-28
New Mexico,0,2019-02-28
New York,3,2019-02-28
North Carolina,0,2019-02-28
North Dakota,0,2019-02-28
Ohio,0,2019-02-28
Oklahoma,0,2019-02-28
Oregon,0,2019-02-28
Pennsylvania,0,2019-02-28
Rhode Island,0,2019-02-28
South Carolina,0,2019-02-28
South Dakota,0,2019-02-28
Tennessee,12,2019-02-28
Texas,7,2019-02-28
Utah,0,2019-02-28
Vermont,0,2019-02-28
Virginia,7,2019-02-28
Washington,10,2019-02-28
West Virginia,0,2019-02-28
Wisconsin,0,2019-02-28
Wyoming,0,2019-02-28
Alabama,26,2019-03-31
Alaska,0,2019-03-31
Arizona,0,2019-03-31
Arkansas,0,2019-03-31
California,7,2019-03-31
Colorado,0,2019-03-31
Connecticut,0,2019-03-31
Delaware,0,2019-03-31
District of Columbia,0,2019-03-31
Florida,14,2019-03-31
Georgia,0,2019-03-31
Hawaii,0,2019-03-31
Idaho,0,2019-03-31
Illinois,0,2019-03-31
Indiana,18,2019-03-31
Iowa,0,2019-03-31
Kansas,42,2019-03-31
Kentucky,0,2019-03-31
Louisiana,86,2019-03-31
Maine,0,2019-03-31
Maryland,0,2019-03-31
Massachusetts,0,2019-03-31
Michigan,0,2019-03-31
Minnesota,0,2019-03-31
Mississippi,53,2019-03-31
Missouri,0,2019-03-31
Montana,0,2019-03-31
Nebraska,0,2019-03-31
Nevada,35,2019-03-31
New Hampshire,0,2019-03-31
New Jersey,0,2019-03-31
New Mexico,0,2019-03-31
New York,4,2019-03-31
North Carolina,9,2019-03-31
North Dakota,0,2019-03-31
Ohio,9,2019-03-31
Oklahoma,0,2019-03-31
Oregon,0,2019-03-31
Pennsylvania,0,2019-03-31
Rhode Island,0,2019-03-31
South Carolina,0,2019-03-31
South Dakota,0,2019-03-31
Tennessee,16,2019-03-31
Texas,7,2019-03-31
Utah,100,2019-03-31
Vermont,0,2019-03-31
Virginia,0,2019-03-31
Washington,0,2019-03-31
West Virginia,85,2019-03-31
Wisconsin,0,2019-03-31
Wyoming,0,2019-03-31
Alabama,0,2019-04-30
Alaska,0,2019-04-30
Arizona,30,2019-04-30
Arkansas,89,2019-04-30
California,13,2019-04-30
Colorado,31,2019-04-30
Connecticut,100,2019-04-30
Delaware,0,2019-04-30
District of Columbia,0,2019-04-30
Florida,28,2019-04-30
Georgia,17,2019-04-30
Hawaii,0,2019-04-30
Idaho,0,2019-04-30
Illinois,26,2019-04-30
Indiana,34,2019-04-30
Iowa,0,2019-04-30
Kansas,0,2019-04-30
Kentucky,0,2019-04-30
Louisiana,54,2019-04-30
Maine,0,2019-04-30
Maryland,0,2019-04-30
Massachusetts,24,2019-04-30
Michigan,21,2019-04-30
Minnesota,0,2019-04-30
Mississippi,0,2019-04-30
Missouri,0,2019-04-30
Montana,0,2019-04-30
Nebraska,0,2019-04-30
Nevada,0,2019-04-30
New Hampshire,0,2019-04-30
New Jersey,0,2019-04-30
New Mexico,0,2019-04-30
New York,8,2019-04-30
North Carolina,0,2019-04-30
North Dakota,0,2019-04-30
Ohio,0,2019-04-30
Oklahoma,63,2019-04-30
Oregon,0,2019-04-30
Pennsylvania,0,2019-04-30
Rhode Island,0,2019-04-30
South Carolina,0,2019-04-30
South Dakota,0,2019-04-30
Tennessee,0,2019-04-30
Texas,20,2019-04-30
Utah,0,2019-04-30
Vermont,0,2019-04-30
Virginia,0,2019-04-30
Washington,0,2019-04-30
West Virginia,0,2019-04-30
Wisconsin,0,2019-04-30
Wyoming,0,2019-04-30
Alabama,0,2019-05-31
Alaska,0,2019-05-31
Arizona,0,2019-05-31
Arkansas,41,2019-05-31
California,10,2019-05-31
Colorado,14,2019-05-31
Connecticut,0,2019-05-31
Delaware,100,2019-05-31
District of Columbia,0,2019-05-31
Florida,8,2019-05-31
Georgia,24,2019-05-31
Hawaii,0,2019-05-31
Idaho,0,2019-05-31
Illinois,6,2019-05-31
Indiana,0,2019-05-31
Iowa,0,2019-05-31
Kansas,0,2019-05-31
Kentucky,0,2019-05-31
Louisiana,0,2019-05-31
Maine,0,2019-05-31
Maryland,0,2019-05-31
Massachusetts,0,2019-05-31
Michigan,10,2019-05-31
Minnesota,16,2019-05-31
Mississippi,0,2019-05-31
Missouri,0,2019-05-31
Montana,0,2019-05-31
Nebraska,47,2019-05-31
Nevada,0,2019-05-31
New Hampshire,0,2019-05-31
New Jersey,0,2019-05-31
New Mexico,0,2019-05-31
New York,3,2019-05-31
North Carolina,0,2019-05-31
North Dakota,0,2019-05-31
Ohio,8,2019-05-31
Oklahoma,0,2019-05-31
Oregon,0,2019-05-31
Pennsylvania,0,2019-05-31
Rhode Island,0,2019-05-31
South Carolina,0,2019-05-31
South Dakota,0,2019-05-31
Tennessee,0,2019-05-31
Texas,9,2019-05-31
Utah,0,2019-05-31
Vermont,0,2019-05-31
Virginia,0,2019-05-31
Washington,11,2019-05-31
West Virginia,0,2019-05-31
Wisconsin,0,2019-05-31
Wyoming,0,2019-05-31
Alabama,0,2019-06-30
Alaska,0,2019-06-30
Arizona,13,2019-06-30
Arkansas,0,2019-06-30
California,4,2019-06-30
Colorado,0,2019-06-30
Connecticut,22,2019-06-30
Delaware,0,2019-06-30
District of Columbia,0,2019-06-30
Florida,8,2019-06-30
Georgia,15,2019-06-30
Hawaii,0,2019-06-30
Idaho,0,2019-06-30
Illinois,0,2019-06-30
Indiana,0,2019-06-30
Iowa,0,2019-06-30
Kansas,36,2019-06-30
Kentucky,0,2019-06-30
Louisiana,47,2019-06-30
Maine,0,2019-06-30
Maryland,13,2019-06-30
Massachusetts,0,2019-06-30
Michigan,9,2019-06-30
Minnesota,0,2019-06-30
Mississippi,44,2019-06-30
Missouri,0,2019-06-30
Montana,100,2019-06-30
Nebraska,0,2019-06-30
Nevada,0,2019-06-30
New Hampshire,0,2019-06-30
New Jersey,8,2019-06-30
New Mexico,0,2019-06-30
New York,7,2019-06-30
North Carolina,24,2019-06-30
North Dakota,0,2019-06-30
Ohio,7,2019-06-30
Oklahoma,28,2019-06-30
Oregon,0,2019-06-30
Pennsylvania,7,2019-06-30
Rhode Island,77,2019-06-30
South Carolina,0,2019-06-30
South Dakota,0,2019-06-30
Tennessee,0,2019-06-30
Texas,9,2019-06-30
Utah,27,2019-06-30
Vermont,0,2019-06-30
Virginia,0,2019-06-30
Washington,10,2019-06-30
West Virginia,70,2019-06-30
Wisconsin,0,2019-06-30
Wyoming,0,2019-06-30
Alabama,95,2019-07-31
Alaska,0,2019-07-31
Arizona,0,2019-07-31
Arkansas,0,2019-07-31
California,9,2019-07-31
Colorado,0,2019-07-31
Connecticut,52,2019-07-31
Delaware,0,2019-07-31
District of Columbia,0,2019-07-31
Florida,9,2019-07-31
Georgia,33,2019-07-31
Hawaii,0,2019-07-31
Idaho,0,2019-07-31
Illinois,0,2019-07-31
Indiana,0,2019-07-31
Iowa,0,2019-07-31
Kansas,81,2019-07-31
Kentucky,0,2019-07-31
Louisiana,53,2019-07-31
Maine,0,2019-07-31
Maryland,0,2019-07-31
Massachusetts,0,2019-07-31
Michigan,0,2019-07-31
Minnesota,34,2019-07-31
Mississippi,0,2019-07-31
Missouri,100,2019-07-31
Montana,0,2019-07-31
Nebraska,0,2019-07-31
Nevada,0,2019-07-31
New Hampshire,0,2019-07-31
New Jersey,20,2019-07-31
New Mexico,0,2019-07-31
New York,0,2019-07-31
North Carolina,36,2019-07-31
North Dakota,0,2019-07-31
Ohio,17,2019-07-31
Oklahoma,0,2019-07-31
Oregon,0,2019-07-31
Pennsylvania,0,2019-07-31
Rhode Island,0,2019-07-31
South Carolina,44,2019-07-31
South Dakota,0,2019-07-31
Tennessee,27,2019-07-31
Texas,6,2019-07-31
Utah,0,2019-07-31
Vermont,0,2019-07-31
Virginia,20,2019-07-31
Washington,25,2019-07-31
West Virginia,0,2019-07-31
Wisconsin,0,2019-07-31
Wyoming,0,2019-07-31
Alabama,0,2019-08-31
Alaska,0,2019-08-31
Arizona,0,2019-08-31
Arkansas,0,2019-08-31
California,35,2019-08-31
Colorado,78,2019-08-31
Connecticut,0,2019-08-31
Delaware,0,2019-08-31
District of Columbia,0,2019-08-31
Florida,57,2019-08-31
Georgia,0,2019-08-31
Hawaii,0,2019-08-31
Idaho,0,2019-08-31
Illinois,34,2019-08-31
Indiana,0,2019-08-31
Iowa,0,2019-08-31
Kansas,100,2019-08-31
Kentucky,0,2019-08-31
Louisiana,0,2019-08-31
Maine,0,2019-08-31
Maryland,0,2019-08-31
Massachusetts,0,2019-08-31
Michigan,0,2019-08-31
Minnesota,0,2019-08-31
Mississippi,0,2019-08-31
Missouri,42,2019-08-31
Montana,0,2019-08-31
Nebraska,0,2019-08-31
Nevada,0,2019-08-31
New Hampshire,0,2019-08-31
New Jersey,25,2019-08-31
New Mexico,0,2019-08-31
New York,20,2019-08-31
North Carolina,0,2019-08-31
North Dakota,0,2019-08-31
Ohio,43,2019-08-31
Oklahoma,0,2019-08-31
Oregon,59,2019-08-31
Pennsylvania,0,2019-08-31
Rhode Island,0,2019-08-31
South Carolina,56,2019-08-31
South Dakota,0,2019-08-31
Tennessee,0,2019-08-31
Texas,16,2019-08-31
Utah,0,2019-08-31
Vermont,0,2019-08-31
Virginia,0,2019-08-31
Washington,0,2019-08-31
West Virginia,0,2019-08-31
Wisconsin,0,2019-08-31
Wyoming,0,2019-08-31
Alabama,0,2019-09-30
Alaska,0,2019-09-30
Arizona,0,2019-09-30
Arkansas,0,2019-09-30
California,2,2019-09-30
Colorado,0,2019-09-30
Connecticut,0,2019-09-30
Delaware,0,2019-09-30
District of Columbia,0,2019-09-30
Florida,3,2019-09-30
Georgia,0,2019-09-30
Hawaii,0,2019-09-30
Idaho,0,2019-09-30
Illinois,0,2019-09-30
Indiana,0,2019-09-30
Iowa,0,2019-09-30
Kansas,0,2019-09-30
Kentucky,0,2019-09-30
Louisiana,0,2019-09-30
Maine,0,2019-09-30
Maryland,0,2019-09-30
Massachusetts,0,2019-09-30
Michigan,0,2019-09-30
Minnesota,0,2019-09-30
Mississippi,0,2019-09-30
Missouri,0,2019-09-30
Montana,0,2019-09-30
Nebraska,0,2019-09-30
Nevada,0,2019-09-30
New Hampshire,0,2019-09-30
New Jersey,7,2019-09-30
New Mexico,0,2019-09-30
New York,6,2019-09-30
North Carolina,0,2019-09-30
North Dakota,0,2019-09-30
Ohio,0,2019-09-30
Oklahoma,0,2019-09-30
Oregon,16,2019-09-30
Pennsylvania,5,2019-09-30
Rhode Island,0,2019-09-30
South Carolina,0,2019-09-30
South Dakota,100,2019-09-30
Tennessee,0,2019-09-30
Texas,2,2019-09-30
Utah,0,2019-09-30
Vermont,0,2019-09-30
Virginia,7,2019-09-30
Washington,0,2019-09-30
West Virginia,0,2019-09-30
Wisconsin,0,2019-09-30
Wyoming,0,2019-09-30
Alabama,0,2019-10-31
Alaska,0,2019-10-31
Arizona,10,2019-10-31
Arkansas,0,2019-10-31
California,2,2019-10-31
Colorado,0,2019-10-31
Connecticut,0,2019-10-31
Delaware,0,2019-10-31
District of Columbia,0,2019-10-31
Florida,6,2019-10-31
Georgia,6,2019-10-31
Hawaii,0,2019-10-31
Idaho,46,2019-10-31
Illinois,0,2019-10-31
Indiana,0,2019-10-31
Iowa,24,2019-10-31
Kansas,0,2019-10-31
Kentucky,0,2019-10-31
Louisiana,55,2019-10-31
Maine,0,2019-10-31
Maryland,10,2019-10-31
Massachusetts,25,2019-10-31
Michigan,7,2019-10-31
Minnesota,0,2019-10-31
Mississippi,0,2019-10-31
Missouri,0,2019-10-31
Montana,0,2019-10-31
Nebraska,0,2019-10-31
Nevada,0,2019-10-31
New Hampshire,0,2019-10-31
New Jersey,0,2019-10-31
New Mexico,0,2019-10-31
New York,5,2019-10-31
North Carolina,0,2019-10-31
North Dakota,0,2019-10-31
Ohio,11,2019-10-31
Oklahoma,0,2019-10-31
Oregon,0,2019-10-31
Pennsylvania,0,2019-10-31
Rhode Island,0,2019-10-31
South Carolina,0,2019-10-31
South Dakota,100,2019-10-31
Tennessee,0,2019-10-31
Texas,2,2019-10-31
Utah,22,2019-10-31
Vermont,0,2019-10-31
Virginia,0,2019-10-31
Washington,9,2019-10-31
West Virginia,0,2019-10-31
Wisconsin,0,2019-10-31
Wyoming,0,2019-10-31
Alabama,0,2019-11-30
Alaska,0,2019-11-30
Arizona,0,2019-11-30
Arkansas,0,2019-11-30
California,6,2019-11-30
Colorado,20,2019-11-30
Connecticut,0,2019-11-30
Delaware,0,2019-11-30
District of Columbia,0,2019-11-30
Florida,6,2019-11-30
Georgia,11,2019-11-30
Hawaii,0,2019-11-30
Idaho,0,2019-11-30
Illinois,18,2019-11-30
Indiana,0,2019-11-30
Iowa,0,2019-11-30
Kansas,0,2019-11-30
Kentucky,0,2019-11-30
Louisiana,100,2019-11-30
Maine,0,2019-11-30
Maryland,19,2019-11-30
Massachusetts,0,2019-11-30
Michigan,0,2019-11-30
Minnesota,0,2019-11-30
Mississippi,0,2019-11-30
Missouri,0,2019-11-30
Montana,0,2019-11-30
Nebraska,0,2019-11-30
Nevada,41,2019-11-30
New Hampshire,0,2019-11-30
New Jersey,0,2019-11-30
New Mexico,0,2019-11-30
New York,16,2019-11-30
North Carolina,22,2019-11-30
North Dakota,0,2019-11-30
Ohio,22,2019-11-30
Oklahoma,0,2019-11-30
Oregon,30,2019-11-30
Pennsylvania,10,2019-11-30
Rhode Island,0,2019-11-30
South Carolina,0,2019-11-30
South Dakota,0,2019-11-30
Tennessee,0,2019-11-30
Texas,4,2019-11-30
Utah,0,2019-11-30
Vermont,0,2019-11-30
Virginia,0,2019-11-30
Washington,0,2019-11-30
West Virginia,0,2019-11-30
Wisconsin,0,2019-11-30
Wyoming,0,2019-11-30
Alabama,15,2019-12-31
Alaska,0,2019-12-31
Arizona,10,2019-12-31
Arkansas,0,2019-12-31
California,5,2019-12-31
Colorado,32,2019-12-31
Connecticut,0,2019-12-31
Delaware,0,2019-12-31
District of Columbia,0,2019-12-31
Florida,6,2019-12-31
Georgia,12,2019-12-31
Hawaii,0,2019-12-31
Idaho,0,2019-12-31
Illinois,0,2019-12-31
Indiana,11,2019-12-31
Iowa,0,2019-12-31
Kansas,0,2019-12-31
Kentucky,0,2019-12-31
Louisiana,17,2019-12-31
Maine,0,2019-12-31
Maryland,0,2019-12-31
Massachusetts,8,2019-12-31
Michigan,20,2019-12-31
Minnesota,0,2019-12-31
Mississippi,0,2019-12-31
Missouri,0,2019-12-31
Montana,0,2019-12-31
Nebraska,0,2019-12-31
Nevada,0,2019-12-31
New Hampshire,0,2019-12-31
New Jersey,7,2019-12-31
New Mexico,0,2019-12-31
New York,5,2019-12-31
North Carolina,6,2019-12-31
North Dakota,100,2019-12-31
Ohio,5,2019-12-31
Oklahoma,41,2019-12-31
Oregon,16,2019-12-31
Pennsylvania,15,2019-12-31
Rhode Island,0,2019-12-31
South Carolina,15,2019-12-31
South Dakota,0,2019-12-31
Tennessee,0,2019-12-31
Texas,9,2019-12-31
Utah,0,2019-12-31
Vermont,0,2019-12-31
Virginia,20,2019-12-31
Washington,0,2019-12-31
West Virginia,0,2019-12-31
Wisconsin,0,2019-12-31
Wyoming,0,2019-12-31
Alabama,0,2020-01-31
Alaska,0,2020-01-31
Arizona,0,2020-01-31
Arkansas,0,2020-01-31
California,6,2020-01-31
Colorado,0,2020-01-31
Connecticut,0,2020-01-31
Delaware,0,2020-01-31
District of Columbia,0,2020-01-31
Florida,5,2020-01-31
Georgia,12,2020-01-31
Hawaii,100,2020-01-31
Idaho,0,2020-01-31
Illinois,9,2020-01-31
Indiana,0,2020-01-31
Iowa,0,2020-01-31
Kansas,0,2020-01-31
Kentucky,31,2020-01-31
Louisiana,34,2020-01-31
Maine,0,2020-01-31
Maryland,19,2020-01-31
Massachusetts,0,2020-01-31
Michigan,0,2020-01-31
Minnesota,0,2020-01-31
Mississippi,0,2020-01-31
Missouri,0,2020-01-31
Montana,0,2020-01-31
Nebraska,0,2020-01-31
Nevada,42,2020-01-31
New Hampshire,0,2020-01-31
New Jersey,26,2020-01-31
New Mexico,0,2020-01-31
New York,16,2020-01-31
North Carolina,22,2020-01-31
North Dakota,0,2020-01-31
Ohio,40,2020-01-31
Oklahoma,40,2020-01-31
Oregon,0,2020-01-31
Pennsylvania,0,2020-01-31
Rhode Island,0,2020-01-31
South Carolina,0,2020-01-31
South Dakota,0,2020-01-31
Tennessee,0,2020-01-31
Texas,8,2020-01-31
Utah,81,2020-01-31
Vermont,0,2020-01-31
Virginia,27,2020-01-31
Washington,0,2020-01-31
West Virginia,0,2020-01-31
Wisconsin,0,2020-01-31
Wyoming,0,2020-01-31
Alabama,46,2020-02-29
Alaska,0,2020-02-29
Arizona,0,2020-02-29
Arkansas,0,2020-02-29
California,13,2020-02-29
Colorado,30,2020-02-29
Connecticut,0,2020-02-29
Delaware,0,2020-02-29
District of Columbia,0,2020-02-29
Florida,24,2020-02-29
Georgia,48,2020-02-29
Hawaii,0,2020-02-29
Idaho,0,2020-02-29
Illinois,0,2020-02-29
Indiana,0,2020-02-29
Iowa,0,2020-02-29
Kansas,0,2020-02-29
Kentucky,0,2020-02-29
Louisiana,100,2020-02-29
Maine,0,2020-02-29
Maryland,0,2020-02-29
Massachusetts,0,2020-02-29
Michigan,0,2020-02-29
Minnesota,33,2020-02-29
Mississippi,0,2020-02-29
Missouri,0,2020-02-29
Montana,0,2020-02-29
Nebraska,0,2020-02-29
Nevada,0,2020-02-29
New Hampshire,0,2020-02-29
New Jersey,0,2020-02-29
New Mexico,0,2020-02-29
New York,0,2020-02-29
North Carolina,0,2020-02-29
North Dakota,0,2020-02-29
Ohio,15,2020-02-29
Oklahoma,0,2020-02-29
Oregon,0,2020-02-29
Pennsylvania,15,2020-02-29
Rhode Island,0,2020-02-29
South Carolina,0,2020-02-29
South Dakota,0,2020-02-29
Tennessee,0,2020-02-29
Texas,19,2020-02-29
Utah,0,2020-02-29
Vermont,0,2020-02-29
Virginia,0,2020-02-29
Washington,0,2020-02-29
West Virginia,0,2020-02-29
Wisconsin,65,2020-02-29
Wyoming,0,2020-02-29
Alabama,0,2020-03-31
Alaska,0,2020-03-31
Arizona,0,2020-03-31
Arkansas,0,2020-03-31
California,14,2020-03-31
Colorado,0,2020-03-31
Connecticut,25,2020-03-31
Delaware,0,2020-03-31
District of Columbia,0,2020-03-31
Florida,18,2020-03-31
Georgia,18,2020-03-31
Hawaii,82,2020-03-31
Idaho,0,2020-03-31
Illinois,7,2020-03-31
Indiana,0,2020-03-31
Iowa,0,2020-03-31
Kansas,0,2020-03-31
Kentucky,0,2020-03-31
Louisiana,83,2020-03-31
Maine,0,2020-03-31
Maryland,0,2020-03-31
Massachusetts,0,2020-03-31
Michigan,0,2020-03-31
Minnesota,0,2020-03-31
Mississippi,100,2020-03-31
Missouri,0,2020-03-31
Montana,0,2020-03-31
Nebraska,0,2020-03-31
Nevada,0,2020-03-31
New Hampshire,0,2020-03-31
New Jersey,0,2020-03-31
New Mexico,0,2020-03-31
New York,4,2020-03-31
North Carolina,0,2020-03-31
North Dakota,0,2020-03-31
Ohio,0,2020-03-31
Oklahoma,0,2020-03-31
Oregon,0,2020-03-31
Pennsylvania,15,2020-03-31
Rhode Island,0,2020-03-31
South Carolina,23,2020-03-31
South Dakota,0,2020-03-31
Tennessee,32,2020-03-31
Texas,3,2020-03-31
Utah,0,2020-03-31
Vermont,0,2020-03-31
Virginia,11,2020-03-31
Washington,0,2020-03-31
West Virginia,0,2020-03-31
Wisconsin,0,2020-03-31
Wyoming,0,2020-03-31
Alabama,0,2020-04-30
Alaska,0,2020-04-30
Arizona,0,2020-04-30
Arkansas,0,2020-04-30
California,9,2020-04-30
Colorado,32,2020-04-30
Connecticut,0,2020-04-30
Delaware,100,2020-04-30
District of Columbia,0,2020-04-30
Florida,8,2020-04-30
Georgia,8,2020-04-30
Hawaii,0,2020-04-30
Idaho,0,2020-04-30
Illinois,14,2020-04-30
Indiana,16,2020-04-30
Iowa,0,2020-04-30
Kansas,40,2020-04-30
Kentucky,0,2020-04-30
Louisiana,0,2020-04-30
Maine,0,2020-04-30
Maryland,0,2020-04-30
Massachusetts,12,2020-04-30
Michigan,20,2020-04-30
Minnesota,0,2020-04-30
Mississippi,0,2020-04-30
Missouri,33,2020-04-30
Montana,0,2020-04-30
Nebraska,0,2020-04-30
Nevada,0,2020-04-30
New Hampshire,0,2020-04-30
New Jersey,0,2020-04-30
New Mexico,0,2020-04-30
New York,8,2020-04-30
North Carolina,9,2020-04-30
North Dakota,0,2020-04-30
Ohio,0,2020-04-30
Oklahoma,63,2020-04-30
Oregon,22,2020-04-30
Pennsylvania,0,2020-04-30
Rhode Island,0,2020-04-30
South Carolina,21,2020-04-30
South Dakota,0,2020-04-30
Tennessee,15,2020-04-30
Texas,10,2020-04-30
Utah,30,2020-04-30
Vermont,0,2020-04-30
Virginia,0,2020-04-30
Washington,12,2020-04-30
West Virginia,0,2020-04-30
Wisconsin,0,2020-04-30
Wyoming,0,2020-04-30
Alabama,15,2020-05-31
Alaska,0,2020-05-31
Arizona,17,2020-05-31
Arkansas,0,2020-05-31
California,7,2020-05-31
Colorado,10,2020-05-31
Connecticut,0,2020-05-31
Delaware,0,2020-05-31
District of Columbia,0,2020-05-31
Florida,3,2020-05-31
Georgia,15,2020-05-31
Hawaii,0,2020-05-31
Idaho,0,2020-05-31
Illinois,4,2020-05-31
Indiana,11,2020-05-31
Iowa,0,2020-05-31
Kansas,0,2020-05-31
Kentucky,16,2020-05-31
Louisiana,32,2020-05-31
Maine,0,2020-05-31
Maryland,0,2020-05-31
Massachusetts,0,2020-05-31
Michigan,6,2020-05-31
Minnesota,0,2020-05-31
Mississippi,0,2020-05-31
Missouri,11,2020-05-31
Montana,0,2020-05-31
Nebraska,34,2020-05-31
Nevada,0,2020-05-31
New Hampshire,0,2020-05-31
New Jersey,6,2020-05-31
New Mexico,0,2020-05-31
New York,5,2020-05-31
North Carolina,22,2020-05-31
North Dakota,100,2020-05-31
Ohio,10,2020-05-31
Oklahoma,0,2020-05-31
Oregon,0,2020-05-31
Pennsylvania,5,2020-05-31
Rhode Island,0,2020-05-31
South Carolina,0,2020-05-31
South Dakota,0,2020-05-31
Tennessee,0,2020-05-31
Texas,8,2020-05-31
Utah,0,2020-05-31
Vermont,0,2020-05-31
Virginia,0,2020-05-31
Washington,0,2020-05-31
West Virginia,0,2020-05-31
Wisconsin,0,2020-05-31
Wyoming,0,2020-05-31
Alabama,32,2020-06-30
Alaska,0,2020-06-30
Arizona,0,2020-06-30
Arkansas,0,2020-06-30
California,6,2020-06-30
Colorado,0,2020-06-30
Connecticut,0,2020-06-30
Delaware,0,2020-06-30
District of Columbia,0,2020-06-30
Florida,18,2020-06-30
Georgia,11,2020-06-30
Hawaii,0,2020-06-30
Idaho,0,2020-06-30
Illinois,19,2020-06-30
Indiana,0,2020-06-30
Iowa,0,2020-06-30
Kansas,56,2020-06-30
Kentucky,35,2020-06-30
Louisiana,36,2020-06-30
Maine,100,2020-06-30
Maryland,19,2020-06-30
Massachusetts,0,2020-06-30
Michigan,0,2020-06-30
Minnesota,0,2020-06-30
Mississippi,0,2020-06-30
Missouri,0,2020-06-30
Montana,0,2020-06-30
Nebraska,0,2020-06-30
Nevada,0,2020-06-30
New Hampshire,0,2020-06-30
New Jersey,0,2020-06-30
New Mexico,0,2020-06-30
New York,5,2020-06-30
North Carolina,24,2020-06-30
North Dakota,0,2020-06-30
Ohio,12,2020-06-30
Oklahoma,87,2020-06-30
Oregon,0,2020-06-30
Pennsylvania,20,2020-06-30
Rhode Island,0,2020-06-30
South Carolina,0,2020-06-30
South Dakota,0,2020-06-30
Tennessee,21,2020-06-30
Texas,17,2020-06-30
Utah,0,2020-06-30
Vermont,0,2020-06-30
Virginia,0,2020-06-30
Washington,17,2020-06-30
West Virginia,0,2020-06-30
Wisconsin,0,2020-06-30
Wyoming,0,2020-06-30
Alabama,28,2020-07-31
Alaska,0,2020-07-31
Arizona,0,2020-07-31
Arkansas,0,2020-07-31
California,18,2020-07-31
Colorado,18,2020-07-31
Connecticut,0,2020-07-31
Delaware,0,2020-07-31
District of Columbia,0,2020-07-31
Florida,16,2020-07-31
Georgia,0,2020-07-31
Hawaii,0,2020-07-31
Idaho,0,2020-07-31
Illinois,17,2020-07-31
Indiana,0,2020-07-31
Iowa,45,2020-07-31
Kansas,51,2020-07-31
Kentucky,0,2020-07-31
Louisiana,64,2020-07-31
Maine,0,2020-07-31
Maryland,0,2020-07-31
Massachusetts,15,2020-07-31
Michigan,12,2020-07-31
Minnesota,0,2020-07-31
Mississippi,55,2020-07-31
Missouri,0,2020-07-31
Montana,0,2020-07-31
Nebraska,0,2020-07-31
Nevada,37,2020-07-31
New Hampshire,0,2020-07-31
New Jersey,12,2020-07-31
New Mexico,0,2020-07-31
New York,5,2020-07-31
North Carolina,10,2020-07-31
North Dakota,0,2020-07-31
Ohio,0,2020-07-31
Oklahoma,0,2020-07-31
Oregon,0,2020-07-31
Pennsylvania,0,2020-07-31
Rhode Island,100,2020-07-31
South Carolina,26,2020-07-31
South Dakota,0,2020-07-31
Tennessee,18,2020-07-31
Texas,0,2020-07-31
Utah,38,2020-07-31
Vermont,0,2020-07-31
Virginia,0,2020-07-31
Washington,0,2020-07-31
West Virginia,0,2020-07-31
Wisconsin,0,2020-07-31
Wyoming,0,2020-07-31
Alabama,0,2020-08-31
Alaska,0,2020-08-31
Arizona,0,2020-08-31
Arkansas,77,2020-08-31
California,21,2020-08-31
Colorado,58,2020-08-31
Connecticut,0,2020-08-31
Delaware,0,2020-08-31
District of Columbia,0,2020-08-31
Florida,0,2020-08-31
Georgia,61,2020-08-31
Hawaii,0,2020-08-31
Idaho,0,2020-08-31
Illinois,0,2020-08-31
Indiana,32,2020-08-31
Iowa,0,2020-08-31
Kansas,0,2020-08-31
Kentucky,49,2020-08-31
Louisiana,99,2020-08-31
Maine,0,2020-08-31
Maryland,0,2020-08-31
Massachusetts,23,2020-08-31
Michigan,19,2020-08-31
Minnesota,0,2020-08-31
Mississippi,0,2020-08-31
Missouri,33,2020-08-31
Montana,0,2020-08-31
Nebraska,100,2020-08-31
Nevada,0,2020-08-31
New Hampshire,0,2020-08-31
New Jersey,36,2020-08-31
New Mexico,0,2020-08-31
New York,8,2020-08-31
North Carolina,16,2020-08-31
North Dakota,0,2020-08-31
Ohio,0,2020-08-31
Oklahoma,0,2020-08-31
Oregon,0,2020-08-31
Pennsylvania,0,2020-08-31
Rhode Island,0,2020-08-31
